respondent_id,date,wave_id,brand_id,product_id,vertical_id,market,segment,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R003435,2024-08-01,2024-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,1,3,4,2,5,2,0,1
R003436,2024-08-01,2024-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,5,3,2,3,0,1
R003437,2024-08-01,2024-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,1,2,1,2,2,0,0
R003438,2024-08-01,2024-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,5,5,3,3,4,0,1
R003439,2024-08-01,2024-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,1,4,5,1,3,5,0,0
R003440,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,1,4,3,4,1,0
R003441,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,5,1,2,2,0,1
R003442,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,0,4,2,4,5,2,1,1
R003443,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,5,3,4,4,0,1
R003444,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,3,3,2,1,0,0
R003445,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,0,5,3,4,5,1,1,1
R003446,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,1,5,4,3,4,4,1,0
R003447,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,1,5,2,5,1,0,1
R003448,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,1,5,2,1,3,0,1
R003449,2024-09-01,2024-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,3,1,2,2,0,1
R003450,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,5,2,4,1,1,1
R003451,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,4,4,4,1,1,1,0
R003452,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,0,2,4,1,2,3,0,1
R003453,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,1,4,1,4,5,0,1
R003454,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,4,2,4,2,0,1
R003455,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,4,4,5,3,5,1,1
R003456,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,4,4,3,1,3,0,1
R003457,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,0,5,2,5,4,2,0,0
R003458,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,4,3,4,5,0,1
R003459,2024-10-01,2024-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,4,3,5,2,1,1,1
R003460,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,1,1,3,5,5,1,1
R003461,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,1,4,2,5,4,1,1,0
R003462,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,5,3,4,1,4,0,1
R003463,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,4,1,1,1,0,1
R003464,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,1,2,5,3,4,5,1,0
R003465,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,5,1,5,2,0,1
R003466,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,2,5,1,5,2,0,1
R003467,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,5,3,3,3,0,1
R003468,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,2,1,3,4,2,0,1
R003469,2024-11-01,2024-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,1,1,5,3,5,5,0,0
R003470,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,5,1,4,1,0,0
R003471,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,1,2,2,4,1,0,0
R003472,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,1,5,1,1,4,0,1
R003473,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,5,3,5,3,1,0
R003474,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,1,5,5,2,4,5,1,0
R003475,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,0,3,5,3,5,1,0,1
R003476,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,1,1,2,0,0
R003477,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,5,1,2,2,1,1
R003478,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,3,3,3,0,1
R003479,2024-12-01,2024-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,4,3,4,5,0,0
R003480,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,2,1,2,3,3,0,0
R003481,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,5,5,1,4,5,0,0
R003482,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,2,1,1,3,4,0,1
R003483,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,2,2,3,3,0,1
R003484,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,4,2,1,2,0,1
R003485,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,2,3,1,0,0
R003486,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,3,4,2,1,0,1
R003487,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,1,5,5,2,4,1,0,0
R003488,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,3,1,3,0,1
R003489,2025-01-01,2025-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,4,5,2,4,4,1,0
R003490,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,5,4,2,3,4,1,0
R003491,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,4,2,1,3,0,1
R003492,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,4,2,5,3,0,1
R003493,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,1,1,5,2,2,0,1
R003494,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,5,3,4,1,0,0
R003495,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,3,3,3,3,0,1
R003496,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,3,3,2,4,5,0,1
R003497,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,5,4,2,2,4,0,1
R003498,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,0,3,2,5,4,2,0,0
R003499,2025-02-01,2025-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,5,3,4,2,0,1
R003500,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,3,1,2,5,0,1
R003501,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,4,1,1,1,1,1
R003502,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,5,2,2,3,0,1
R003503,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,5,2,1,4,0,1
R003504,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,5,1,1,3,0,1
R003505,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,3,3,1,5,0,1
R003506,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,1,5,3,4,4,2,1,0
R003507,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,1,1,4,1,5,2,0,1
R003508,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,4,2,1,5,0,1
R003509,2025-03-01,2025-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,4,3,2,3,0,1
R003510,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,2,2,5,3,0,1
R003511,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,5,2,4,5,0,1
R003512,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,2,1,1,2,0,1
R003513,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,5,2,2,3,4,1,0
R003514,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,0,4,2,3,1,1,1,1
R003515,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,3,3,4,4,2,0,1
R003516,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,2,4,1,3,3,1,1
R003517,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,2,2,4,5,0,1
R003518,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,3,1,2,3,0,1
R003519,2025-04-01,2025-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,5,2,1,1,0,1
R003520,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,0,2,5,5,2,4,0,1
R003521,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,1,2,4,5,5,5,1,1
R003522,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,5,5,4,1,0,1
R003523,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,4,4,3,4,5,0,1
R003524,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,2,4,2,1,0,0
R003525,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,2,5,3,1,1,0,1
R003526,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,1,5,3,1,5,0,1
R003527,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,4,1,3,3,0,1
R003528,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,4,5,1,2,2,1,0
R003529,2025-05-01,2025-05,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,2,3,4,1,0,1
R003530,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,3,4,2,4,2,0,0
R003531,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,4,2,4,4,1,0
R003532,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,5,1,4,3,3,0,0
R003533,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,2,4,2,5,4,0,1
R003534,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,5,5,1,3,0,0
R003535,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,3,4,3,2,1,0,1
R003536,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,2,3,1,3,3,0,1
R003537,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,1,2,1,2,0,1
R003538,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,3,5,2,5,4,1,0
R003539,2025-06-01,2025-06,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,3,3,3,4,0,1
R003540,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,0,4,4,4,2,4,1,1
R003541,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,4,2,1,3,0,1
R003542,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,1,5,5,2,2,1,0,0
R003543,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,5,2,2,1,0,0
R003544,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,1,4,5,1,0,0
R003545,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,1,2,4,1,0,0
R003546,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,5,2,1,4,0,1
R003547,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,1,1,2,3,1,1,0
R003548,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,0,5,5,3,2,4,1,0
R003549,2025-07-01,2025-07,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,2,2,1,3,2,0,1
R003550,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,1,2,1,2,0,1
R003551,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,2,5,2,4,3,1,0
R003552,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,4,2,5,2,0,1
R003553,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,5,2,5,2,1,0
R003554,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,4,3,2,2,0,1
R003555,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,1,0,3,4,2,4,5,0,0
R003556,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,1,2,4,1,4,4,0,0
R003557,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,2,1,2,1,0,1
R003558,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,3,4,3,2,0,1
R003559,2025-08-01,2025-08,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,0,3,5,3,5,4,0,0
R003560,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,1,2,1,1,1,1
R003561,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,2,2,3,1,0,0
R003562,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,2,1,3,0,1
R003563,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,2,4,1,0,1
R003564,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,2,5,3,5,3,0,1
R003565,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,2,2,4,3,2,0,1
R003566,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,2,4,1,0,1
R003567,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,4,2,2,1,0,1
R003568,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,1,4,2,3,0,1
R003569,2025-09-01,2025-09,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,3,5,1,5,4,0,1
R003570,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,5,5,3,4,5,1,1
R003571,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,1,5,3,2,1,1
R003572,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,4,5,3,5,5,0,0
R003573,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,1,4,4,4,1,1,1,0
R003574,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,5,2,5,5,0,1
R003575,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,1,4,2,5,3,0,0
R003576,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,4,3,3,2,0,1
R003577,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,2,3,3,5,3,1,1
R003578,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,5,1,5,2,0,1
R003579,2025-10-01,2025-10,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,3,4,1,1,1,0,1
R003580,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,3,2,1,0,1
R003581,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,3,4,1,5,2,0,1
R003582,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,0,5,2,5,1,1,0,1
R003583,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,2,4,1,3,0,1
R003584,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,1,4,1,3,3,0,1
R003585,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,1,2,2,3,2,0,1
R003586,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,1,3,2,1,0,0
R003587,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,3,1,4,0,1
R003588,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,4,3,3,2,0,1
R003589,2025-11-01,2025-11,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,4,2,1,2,0,0
R003590,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,4,3,2,5,0,1
R003591,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,5,1,2,1,1,1,1
R003592,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,1,0,2,5,2,3,3,0,1
R003593,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,3,5,2,3,2,0,1
R003594,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,4,5,2,2,3,0,0
R003595,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,2,5,5,2,4,0,1
R003596,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,3,5,3,1,4,1,0
R003597,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,1,0,1,3,5,2,3,4,0,1
R003598,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,1,4,4,1,3,5,0,1
R003599,2025-12-01,2025-12,brand_a,aurora_rtd_tea,rtd_beverages,ID,value_seekers,0,0,0,4,5,2,3,1,0,1
R003600,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,1,1,1,4,1,4,5,1,0
R003601,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,5,2,4,1,2,0,0
R003602,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,4,4,2,1,1,0,1
R003603,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,4,3,4,1,1,0,1
R003604,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,1,1,5,1,5,4,2,1,0
R003605,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,1,1,4,5,5,5,5,1,0
R003606,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,3,3,1,1,1,0,1
R003607,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,0,1,4,4,5,3,5,0,0
R003608,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,0,0,5,3,3,2,1,0,0
R003609,2024-01-01,2024-01,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,5,2,5,3,1,1,1
R003610,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,3,4,3,4,3,0,0
R003611,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,1,1,4,1,4,2,5,1,1
R003612,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,2,1,1,2,4,0,1
R003613,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,1,2,3,2,2,2,0,1
R003614,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,4,3,4,3,2,0,1
R003615,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,0,0,4,5,2,3,1,0,1
R003616,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,1,0,5,4,5,3,5,0,1
R003617,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,1,1,1,1,1,0,1
R003618,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,1,3,1,3,3,0,1
R003619,2024-02-01,2024-02,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,1,2,1,5,1,5,0,1
R003620,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,2,1,3,5,1,1,1
R003621,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,3,3,3,3,1,0,1
R003622,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,1,5,3,4,1,0,1
R003623,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,1,1,4,4,5,1,3,1,1
R003624,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,1,2,3,3,1,3,0,1
R003625,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,1,2,1,5,4,1,0,1
R003626,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,1,2,4,5,1,1,1
R003627,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,2,5,3,3,1,0,1
R003628,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,1,2,5,4,4,0,1
R003629,2024-03-01,2024-03,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,1,0,4,3,4,2,4,1,0
R003630,2024-04-01,2024-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,0,0,3,3,5,5,1,0,1
R003631,2024-04-01,2024-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,1,1,5,5,5,5,5,1,0
R003632,2024-04-01,2024-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,0,0,0,3,1,4,4,3,0,0
R003633,2024-04-01,2024-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,0,1,4,2,4,4,5,0,0
R003634,2024-04-01,2024-04,brand_a,aurora_rtd_tea,rtd_beverages,ID,premium_loyalists,1,1,1,4,1,5,5,3,1,0
