respondent_id,date,market,segment,brand,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R01199,2024-04-22,ID,family,brand_a,1,1,0,4,4,2,3,2,1,0
R01200,2024-04-22,ID,family,brand_a,1,0,1,4,4,3,4,5,1,1
R01201,2024-04-22,ID,family,brand_a,1,1,0,3,4,2,5,3,1,0
R01202,2024-04-22,ID,family,brand_a,0,1,1,2,2,3,3,3,0,0
R01203,2024-04-22,ID,family,brand_a,0,0,1,4,3,2,2,2,1,1
R01204,2024-04-22,ID,family,brand_a,1,1,0,3,2,2,3,3,0,0
R01205,2024-04-22,ID,family,brand_a,1,0,1,2,3,4,1,3,0,1
R01206,2024-04-22,ID,family,brand_a,1,1,0,3,3,4,2,2,1,1
R01207,2024-04-22,ID,premium_seekers,brand_a,0,1,1,4,4,4,4,3,0,0
R01208,2024-04-22,ID,premium_seekers,brand_a,1,0,1,1,4,4,2,1,0,0
R01209,2024-04-22,ID,premium_seekers,brand_a,1,1,1,2,3,2,4,3,0,0
R01210,2024-04-22,ID,premium_seekers,brand_a,1,1,1,3,2,2,3,2,1,1
R01211,2024-04-22,ID,premium_seekers,brand_a,0,0,1,4,2,2,5,3,0,0
R01212,2024-04-22,ID,premium_seekers,brand_a,1,1,0,3,4,2,4,4,1,0
R01213,2024-04-22,ID,premium_seekers,brand_a,0,1,0,3,3,3,3,3,0,0
R01214,2024-04-22,ID,premium_seekers,brand_a,0,1,1,5,4,1,5,4,1,0
R01215,2024-04-22,ID,premium_seekers,brand_a,0,1,0,2,2,2,2,4,0,1
R01216,2024-04-22,ID,premium_seekers,brand_a,1,1,1,4,4,3,4,4,1,0
R01217,2024-04-22,ID,premium_seekers,brand_a,1,0,1,4,4,3,4,3,1,0
R01218,2024-04-22,ID,premium_seekers,brand_a,1,1,0,2,2,3,2,3,0,1
R01219,2024-04-22,ID,premium_seekers,brand_a,1,1,1,4,3,3,4,3,1,0
R01220,2024-04-22,ID,premium_seekers,brand_a,0,1,0,1,3,3,2,3,0,1
R01221,2024-04-22,ID,premium_seekers,brand_a,1,1,0,4,2,5,2,2,0,0
R01222,2024-04-22,ID,premium_seekers,brand_a,1,0,0,3,4,3,4,3,1,0
R01223,2024-04-22,ID,premium_seekers,brand_a,1,1,1,4,4,2,3,5,0,1
R01224,2024-04-22,ID,premium_seekers,brand_a,0,1,1,4,3,2,4,3,1,0
R01225,2024-04-29,ID,gen_z,brand_a,0,1,1,3,4,2,3,4,1,0
R01226,2024-04-29,ID,gen_z,brand_a,1,0,0,3,2,3,2,3,1,1
R01227,2024-04-29,ID,gen_z,brand_a,0,1,1,4,5,3,3,3,1,0
R01228,2024-04-29,ID,gen_z,brand_a,1,1,0,4,2,3,3,3,0,0
R01229,2024-04-29,ID,gen_z,brand_a,1,1,1,3,4,1,4,4,0,1
R01230,2024-04-29,ID,gen_z,brand_a,0,1,1,4,4,2,5,4,1,0
R01231,2024-04-29,ID,gen_z,brand_a,1,0,0,4,2,2,3,3,1,1
R01232,2024-04-29,ID,gen_z,brand_a,0,0,0,5,4,4,1,5,0,0
R01233,2024-04-29,ID,gen_z,brand_a,0,1,0,4,4,2,5,3,0,0
R01234,2024-04-29,ID,gen_z,brand_a,1,0,1,2,3,2,2,3,1,1
R01235,2024-04-29,ID,gen_z,brand_a,1,0,0,3,2,3,4,4,0,1
R01236,2024-04-29,ID,gen_z,brand_a,0,0,1,3,4,2,4,5,1,1
R01237,2024-04-29,ID,gen_z,brand_a,1,1,1,4,4,2,5,3,1,0
R01238,2024-04-29,ID,gen_z,brand_a,1,1,1,4,3,1,5,4,1,0
R01239,2024-04-29,ID,gen_z,brand_a,1,0,0,5,4,2,5,4,1,0
R01240,2024-04-29,ID,gen_z,brand_a,0,0,0,1,3,2,3,2,0,0
R01241,2024-04-29,ID,gen_z,brand_a,0,1,1,2,5,2,3,3,0,1
R01242,2024-04-29,ID,gen_z,brand_a,1,1,1,4,4,2,3,4,0,0
R01243,2024-04-29,ID,millennial,brand_a,0,0,1,5,2,3,2,3,0,0
R01244,2024-04-29,ID,millennial,brand_a,0,1,0,3,3,2,2,4,1,1
R01245,2024-04-29,ID,millennial,brand_a,0,1,0,4,4,1,4,4,1,0
R01246,2024-04-29,ID,millennial,brand_a,0,1,0,2,3,4,2,2,0,1
R01247,2024-04-29,ID,millennial,brand_a,1,1,1,4,4,2,4,5,1,0
R01248,2024-04-29,ID,millennial,brand_a,0,1,0,2,1,4,2,3,1,1
R01249,2024-04-29,ID,millennial,brand_a,0,0,1,2,4,3,3,1,1,1
R01250,2024-04-29,ID,millennial,brand_a,0,1,1,4,4,3,5,4,1,0
R01251,2024-04-29,ID,millennial,brand_a,0,1,0,2,4,4,1,3,0,0
R01252,2024-04-29,ID,millennial,brand_a,1,0,1,4,4,3,3,3,1,0
R01253,2024-04-29,ID,millennial,brand_a,1,0,1,2,3,4,3,2,1,1
R01254,2024-04-29,ID,millennial,brand_a,1,1,1,3,3,3,2,3,1,0
R01255,2024-04-29,ID,millennial,brand_a,1,0,0,3,3,2,2,3,0,0
R01256,2024-04-29,ID,millennial,brand_a,0,1,0,5,2,3,4,5,1,0
R01257,2024-04-29,ID,millennial,brand_a,0,0,1,4,4,3,4,3,1,1
R01258,2024-04-29,ID,millennial,brand_a,1,0,1,4,3,3,4,4,1,0
R01259,2024-04-29,ID,millennial,brand_a,1,1,0,4,4,3,5,4,1,1
R01260,2024-04-29,ID,millennial,brand_a,0,1,0,1,2,4,2,1,0,0
R01261,2024-04-29,ID,family,brand_a,1,0,0,4,2,2,2,2,1,0
R01262,2024-04-29,ID,family,brand_a,0,0,0,3,3,2,3,4,1,0
R01263,2024-04-29,ID,family,brand_a,0,1,0,4,4,2,5,4,1,0
R01264,2024-04-29,ID,family,brand_a,1,1,0,4,4,2,5,4,1,1
R01265,2024-04-29,ID,family,brand_a,0,1,0,2,3,3,4,2,1,1
R01266,2024-04-29,ID,family,brand_a,0,0,0,1,3,3,3,3,1,1
R01267,2024-04-29,ID,family,brand_a,1,0,1,4,2,3,4,4,1,1
R01268,2024-04-29,ID,family,brand_a,1,1,1,5,4,4,5,5,1,0
R01269,2024-04-29,ID,family,brand_a,0,1,0,3,2,3,2,3,0,1
R01270,2024-04-29,ID,family,brand_a,1,1,1,2,3,3,3,2,0,1
R01271,2024-04-29,ID,family,brand_a,1,1,1,4,4,1,4,5,1,0
R01272,2024-04-29,ID,family,brand_a,0,0,0,2,3,4,4,3,1,1
R01273,2024-04-29,ID,family,brand_a,1,1,1,3,2,4,3,1,0,1
R01274,2024-04-29,ID,family,brand_a,0,0,1,3,2,2,5,5,1,1
R01275,2024-04-29,ID,family,brand_a,0,0,0,1,2,3,4,3,0,1
R01276,2024-04-29,ID,family,brand_a,1,0,1,2,2,2,3,1,1,1
R01277,2024-04-29,ID,family,brand_a,1,0,1,3,3,4,2,4,0,1
R01278,2024-04-29,ID,family,brand_a,1,0,1,3,2,2,2,2,0,0
R01279,2024-04-29,ID,premium_seekers,brand_a,0,0,1,4,4,3,4,3,0,0
R01280,2024-04-29,ID,premium_seekers,brand_a,1,1,0,2,3,4,4,4,0,0
R01281,2024-04-29,ID,premium_seekers,brand_a,1,1,0,4,4,3,5,5,1,0
R01282,2024-04-29,ID,premium_seekers,brand_a,1,1,0,2,2,3,3,4,0,1
R01283,2024-04-29,ID,premium_seekers,brand_a,0,0,0,3,3,4,3,2,1,0
R01284,2024-04-29,ID,premium_seekers,brand_a,1,1,0,3,5,1,4,4,1,0
R01285,2024-04-29,ID,premium_seekers,brand_a,0,1,0,4,4,2,5,3,0,0
R01286,2024-04-29,ID,premium_seekers,brand_a,0,0,1,5,4,2,4,3,1,0
R01287,2024-04-29,ID,premium_seekers,brand_a,0,0,0,2,3,3,3,3,1,1
R01288,2024-04-29,ID,premium_seekers,brand_a,1,1,1,3,4,1,4,4,1,0
R01289,2024-04-29,ID,premium_seekers,brand_a,1,1,0,3,5,3,4,4,0,0
R01290,2024-04-29,ID,premium_seekers,brand_a,0,1,1,3,4,4,2,3,1,1
R01291,2024-04-29,ID,premium_seekers,brand_a,1,0,0,3,3,3,3,5,0,0
R01292,2024-04-29,ID,premium_seekers,brand_a,1,0,1,2,1,2,2,4,0,1
R01293,2024-04-29,ID,premium_seekers,brand_a,1,1,0,5,4,2,4,4,0,0
R01294,2024-04-29,ID,premium_seekers,brand_a,0,0,1,4,4,2,4,4,0,0
R01295,2024-04-29,ID,premium_seekers,brand_a,0,0,1,3,3,3,4,2,1,0
R01296,2024-04-29,ID,premium_seekers,brand_a,1,0,0,3,4,3,3,3,1,1
R01297,2024-05-06,ID,gen_z,brand_a,1,1,0,4,3,2,3,3,0,0
R01298,2024-05-06,ID,gen_z,brand_a,1,1,0,2,3,2,3,4,1,1
R01299,2024-05-06,ID,gen_z,brand_a,0,0,1,5,4,3,4,2,1,0
R01300,2024-05-06,ID,gen_z,brand_a,0,1,1,3,5,1,3,4,1,0
R01301,2024-05-06,ID,gen_z,brand_a,1,1,0,2,2,5,3,4,1,1
R01302,2024-05-06,ID,gen_z,brand_a,1,1,0,3,4,3,3,2,1,0
R01303,2024-05-06,ID,gen_z,brand_a,1,1,1,5,4,2,4,3,0,0
R01304,2024-05-06,ID,gen_z,brand_a,1,0,1,3,2,4,2,2,0,1
R01305,2024-05-06,ID,gen_z,brand_a,1,1,1,3,4,2,3,4,0,0
R01306,2024-05-06,ID,gen_z,brand_a,0,0,0,3,4,4,3,3,1,1
R01307,2024-05-06,ID,gen_z,brand_a,1,0,1,3,4,3,4,3,1,1
R01308,2024-05-06,ID,gen_z,brand_a,1,1,1,3,3,3,3,2,1,0
R01309,2024-05-06,ID,gen_z,brand_a,1,0,1,4,4,1,5,4,1,0
R01310,2024-05-06,ID,gen_z,brand_a,1,1,0,3,5,2,5,4,0,0
R01311,2024-05-06,ID,gen_z,brand_a,1,0,1,5,3,1,5,4,1,0
R01312,2024-05-06,ID,gen_z,brand_a,0,1,0,3,4,3,3,3,0,0
R01313,2024-05-06,ID,gen_z,brand_a,0,1,1,4,5,1,3,4,1,0
R01314,2024-05-06,ID,gen_z,brand_a,0,0,1,4,5,3,5,4,1,1
R01315,2024-05-06,ID,millennial,brand_a,0,0,1,3,4,2,4,4,0,1
R01316,2024-05-06,ID,millennial,brand_a,1,0,0,4,4,3,4,4,0,1
R01317,2024-05-06,ID,millennial,brand_a,0,1,0,4,2,1,1,3,1,0
R01318,2024-05-06,ID,millennial,brand_a,1,1,1,3,3,1,3,3,0,0
R01319,2024-05-06,ID,millennial,brand_a,1,1,0,2,3,4,3,3,1,0
R01320,2024-05-06,ID,millennial,brand_a,1,0,0,4,4,4,2,3,1,0
R01321,2024-05-06,ID,millennial,brand_a,0,1,0,3,4,4,3,4,0,0
R01322,2024-05-06,ID,millennial,brand_a,1,1,1,4,5,2,3,4,1,0
R01323,2024-05-06,ID,millennial,brand_a,1,1,1,3,4,2,4,4,1,0
R01324,2024-05-06,ID,millennial,brand_a,1,1,0,2,2,4,3,5,0,0
R01325,2024-05-06,ID,millennial,brand_a,0,1,1,4,5,2,4,3,1,0
R01326,2024-05-06,ID,millennial,brand_a,1,1,0,4,5,2,4,3,1,0
R01327,2024-05-06,ID,millennial,brand_a,1,1,1,5,5,1,4,5,1,0
R01328,2024-05-06,ID,millennial,brand_a,0,0,0,5,2,3,2,3,1,0
R01329,2024-05-06,ID,millennial,brand_a,1,1,1,4,4,2,4,3,0,0
R01330,2024-05-06,ID,millennial,brand_a,1,0,1,4,5,2,2,5,1,0
R01331,2024-05-06,ID,millennial,brand_a,0,1,1,4,4,2,4,5,1,0
R01332,2024-05-06,ID,millennial,brand_a,0,1,1,2,4,3,3,5,1,0
R01333,2024-05-06,ID,family,brand_a,1,0,0,2,4,4,2,3,0,1
R01334,2024-05-06,ID,family,brand_a,0,1,1,3,5,2,4,3,1,0
R01335,2024-05-06,ID,family,brand_a,0,0,0,1,2,4,1,2,0,1
R01336,2024-05-06,ID,family,brand_a,1,0,1,3,5,2,4,4,0,0
R01337,2024-05-06,ID,family,brand_a,0,1,0,4,4,3,5,4,1,0
R01338,2024-05-06,ID,family,brand_a,1,1,1,2,4,3,3,3,1,0
R01339,2024-05-06,ID,family,brand_a,0,0,1,2,2,4,3,3,1,1
R01340,2024-05-06,ID,family,brand_a,0,1,1,3,3,3,2,3,1,0
R01341,2024-05-06,ID,family,brand_a,0,1,1,3,4,2,3,3,1,1
R01342,2024-05-06,ID,family,brand_a,1,0,1,4,4,2,4,4,1,1
R01343,2024-05-06,ID,family,brand_a,0,0,0,1,2,5,2,3,1,1
R01344,2024-05-06,ID,family,brand_a,1,0,1,4,4,2,2,4,1,0
R01345,2024-05-06,ID,family,brand_a,1,1,0,3,4,3,4,3,0,1
R01346,2024-05-06,ID,family,brand_a,0,1,0,5,5,4,4,3,0,1
R01347,2024-05-06,ID,family,brand_a,1,1,1,4,3,2,5,4,1,0
R01348,2024-05-06,ID,family,brand_a,0,0,1,1,2,5,1,2,0,1
R01349,2024-05-06,ID,family,brand_a,0,1,1,3,3,3,4,3,1,0
R01350,2024-05-06,ID,family,brand_a,0,0,0,4,4,4,2,4,0,1
R01351,2024-05-06,ID,premium_seekers,brand_a,1,1,1,4,4,3,5,3,0,1
R01352,2024-05-06,ID,premium_seekers,brand_a,1,1,1,3,4,2,5,4,1,0
R01353,2024-05-06,ID,premium_seekers,brand_a,1,1,1,4,5,2,5,4,1,0
R01354,2024-05-06,ID,premium_seekers,brand_a,1,0,0,4,3,2,3,3,0,0
R01355,2024-05-06,ID,premium_seekers,brand_a,0,1,1,4,4,3,4,4,1,0
R01356,2024-05-06,ID,premium_seekers,brand_a,1,1,0,2,3,2,4,3,1,0
R01357,2024-05-06,ID,premium_seekers,brand_a,1,0,0,2,3,3,3,2,0,1
R01358,2024-05-06,ID,premium_seekers,brand_a,1,1,1,4,4,2,4,4,1,0
R01359,2024-05-06,ID,premium_seekers,brand_a,1,0,1,4,2,2,2,4,0,0
R01360,2024-05-06,ID,premium_seekers,brand_a,1,1,0,4,4,2,4,4,0,0
R01361,2024-05-06,ID,premium_seekers,brand_a,1,1,0,3,3,1,4,4,1,0
R01362,2024-05-06,ID,premium_seekers,brand_a,0,1,1,3,4,2,5,4,0,1
R01363,2024-05-06,ID,premium_seekers,brand_a,1,0,0,4,4,2,4,4,1,0
R01364,2024-05-06,ID,premium_seekers,brand_a,1,0,0,2,2,3,4,2,1,1
R01365,2024-05-06,ID,premium_seekers,brand_a,0,0,1,3,2,1,3,4,0,0
R01366,2024-05-06,ID,premium_seekers,brand_a,1,1,1,3,4,3,4,4,0,0
R01367,2024-05-06,ID,premium_seekers,brand_a,1,1,1,4,4,2,4,3,0,0
R01368,2024-05-06,ID,premium_seekers,brand_a,0,1,1,3,3,3,4,4,1,1
R01369,2024-05-13,ID,gen_z,brand_a,0,0,1,4,3,2,3,3,1,0
R01370,2024-05-13,ID,gen_z,brand_a,1,0,0,4,2,3,2,4,0,1
R01371,2024-05-13,ID,gen_z,brand_a,0,1,0,4,4,2,4,3,1,1
R01372,2024-05-13,ID,gen_z,brand_a,0,1,1,4,3,2,4,4,1,0
R01373,2024-05-13,ID,gen_z,brand_a,1,0,1,4,4,2,3,2,0,1
R01374,2024-05-13,ID,gen_z,brand_a,0,1,1,4,5,2,4,4,1,1
R01375,2024-05-13,ID,gen_z,brand_a,1,1,1,4,5,3,3,5,1,0
R01376,2024-05-13,ID,gen_z,brand_a,0,1,1,4,4,3,5,5,0,0
R01377,2024-05-13,ID,gen_z,brand_a,0,1,0,4,3,4,4,4,1,0
R01378,2024-05-13,ID,gen_z,brand_a,1,1,0,3,5,2,4,2,1,0
R01379,2024-05-13,ID,gen_z,brand_a,1,1,0,5,5,1,5,2,0,1
R01380,2024-05-13,ID,gen_z,brand_a,1,1,1,4,3,2,4,3,1,0
R01381,2024-05-13,ID,gen_z,brand_a,0,1,1,3,4,4,3,3,1,1
R01382,2024-05-13,ID,gen_z,brand_a,0,0,1,4,3,2,3,5,1,0
R01383,2024-05-13,ID,gen_z,brand_a,1,1,0,4,5,2,4,5,1,0
R01384,2024-05-13,ID,gen_z,brand_a,1,1,1,4,3,2,3,4,1,0
R01385,2024-05-13,ID,gen_z,brand_a,1,1,1,3,3,2,3,4,1,1
R01386,2024-05-13,ID,gen_z,brand_a,1,1,1,4,5,2,5,3,1,1
R01387,2024-05-13,ID,millennial,brand_a,1,1,0,3,2,4,3,2,0,1
R01388,2024-05-13,ID,millennial,brand_a,0,0,1,3,3,3,4,3,1,1
R01389,2024-05-13,ID,millennial,brand_a,0,1,0,5,4,2,4,5,1,0
R01390,2024-05-13,ID,millennial,brand_a,1,0,0,2,2,3,3,2,0,1
R01391,2024-05-13,ID,millennial,brand_a,0,0,1,4,2,2,3,4,0,1
R01392,2024-05-13,ID,millennial,brand_a,1,1,1,4,4,3,5,5,1,0
R01393,2024-05-13,ID,millennial,brand_a,1,1,1,5,3,2,4,4,1,0
R01394,2024-05-13,ID,millennial,brand_a,1,1,0,5,4,2,5,1,1,1
R01395,2024-05-13,ID,millennial,brand_a,0,1,0,2,2,3,4,4,1,1
R01396,2024-05-13,ID,millennial,brand_a,0,0,0,5,4,2,5,5,1,0
R01397,2024-05-13,ID,millennial,brand_a,1,0,1,3,3,3,4,4,0,0
R01398,2024-05-13,ID,millennial,brand_a,0,0,0,2,2,4,2,3,1,1
R01399,2024-05-13,ID,millennial,brand_a,0,0,0,3,3,3,2,2,0,0
R01400,2024-05-13,ID,millennial,brand_a,1,1,1,2,3,3,4,4,1,0
R01401,2024-05-13,ID,millennial,brand_a,1,0,1,2,3,3,3,3,1,1
R01402,2024-05-13,ID,millennial,brand_a,1,1,0,3,5,3,3,2,0,0
R01403,2024-05-13,ID,millennial,brand_a,0,0,1,5,4,2,5,5,1,0
R01404,2024-05-13,ID,millennial,brand_a,0,1,0,2,3,5,2,1,0,1
R01405,2024-05-13,ID,family,brand_a,1,1,1,4,5,1,5,5,1,0
R01406,2024-05-13,ID,family,brand_a,1,1,1,4,4,1,3,4,1,0
R01407,2024-05-13,ID,family,brand_a,1,1,1,5,3,2,4,5,1,1
R01408,2024-05-13,ID,family,brand_a,1,1,1,4,4,2,4,4,1,1
R01409,2024-05-13,ID,family,brand_a,1,1,1,4,1,2,3,2,0,1
R01410,2024-05-13,ID,family,brand_a,1,0,1,4,4,3,4,4,1,0
R01411,2024-05-13,ID,family,brand_a,0,0,1,4,3,1,5,4,0,0
R01412,2024-05-13,ID,family,brand_a,0,1,0,2,4,2,4,3,1,1
R01413,2024-05-13,ID,family,brand_a,1,1,1,2,3,3,4,3,0,1
R01414,2024-05-13,ID,family,brand_a,1,1,0,3,4,2,3,2,1,1
R01415,2024-05-13,ID,family,brand_a,0,1,1,3,3,2,3,3,1,0
R01416,2024-05-13,ID,family,brand_a,1,1,1,4,4,2,4,2,1,0
R01417,2024-05-13,ID,family,brand_a,0,0,1,4,5,2,2,4,0,1
R01418,2024-05-13,ID,family,brand_a,1,0,0,2,2,3,3,2,0,1
R01419,2024-05-13,ID,family,brand_a,1,1,1,4,3,2,5,4,1,0
R01420,2024-05-13,ID,family,brand_a,0,0,1,4,2,2,2,2,0,0
R01421,2024-05-13,ID,family,brand_a,1,1,1,3,5,2,4,3,1,1
R01422,2024-05-13,ID,family,brand_a,0,1,0,4,4,2,4,3,0,0
R01423,2024-05-13,ID,premium_seekers,brand_a,1,1,1,4,4,1,3,4,1,0
R01424,2024-05-13,ID,premium_seekers,brand_a,0,1,1,4,4,2,4,3,0,0
R01425,2024-05-13,ID,premium_seekers,brand_a,1,1,1,3,5,3,4,3,0,0
R01426,2024-05-13,ID,premium_seekers,brand_a,1,1,1,4,2,3,2,2,0,1
R01427,2024-05-13,ID,premium_seekers,brand_a,1,0,1,4,4,2,4,4,1,0
R01428,2024-05-13,ID,premium_seekers,brand_a,1,0,1,3,3,2,2,3,1,1
R01429,2024-05-13,ID,premium_seekers,brand_a,1,0,0,4,3,2,3,3,1,1
R01430,2024-05-13,ID,premium_seekers,brand_a,1,0,1,3,3,2,2,1,0,0
R01431,2024-05-13,ID,premium_seekers,brand_a,0,0,0,3,5,3,3,4,1,0
R01432,2024-05-13,ID,premium_seekers,brand_a,1,0,0,3,2,3,2,2,1,1
R01433,2024-05-13,ID,premium_seekers,brand_a,1,0,0,2,4,3,5,2,0,1
R01434,2024-05-13,ID,premium_seekers,brand_a,1,1,1,3,4,3,3,3,1,0
R01435,2024-05-13,ID,premium_seekers,brand_a,1,0,1,3,1,3,2,2,0,1
R01436,2024-05-13,ID,premium_seekers,brand_a,0,0,0,3,1,3,3,3,1,1
R01437,2024-05-13,ID,premium_seekers,brand_a,1,1,1,5,5,2,4,4,1,0
R01438,2024-05-13,ID,premium_seekers,brand_a,1,0,1,4,3,3,3,5,0,0
R01439,2024-05-13,ID,premium_seekers,brand_a,1,1,0,4,4,2,4,3,1,0
R01440,2024-05-13,ID,premium_seekers,brand_a,0,1,1,4,2,2,4,4,1,1
R01441,2024-05-20,ID,gen_z,brand_a,1,1,1,4,4,2,4,2,0,0
R01442,2024-05-20,ID,gen_z,brand_a,0,0,1,3,3,3,4,2,1,0
R01443,2024-05-20,ID,gen_z,brand_a,1,1,1,3,4,3,2,3,1,1
R01444,2024-05-20,ID,gen_z,brand_a,1,1,1,5,5,2,4,5,1,0
R01445,2024-05-20,ID,gen_z,brand_a,1,1,0,4,4,3,4,2,0,1
R01446,2024-05-20,ID,gen_z,brand_a,1,1,1,4,3,2,3,3,1,1
R01447,2024-05-20,ID,gen_z,brand_a,0,0,0,4,2,2,3,4,0,1
R01448,2024-05-20,ID,gen_z,brand_a,1,1,1,2,3,4,3,3,1,1
R01449,2024-05-20,ID,gen_z,brand_a,1,1,1,3,3,2,1,5,0,0
R01450,2024-05-20,ID,gen_z,brand_a,0,0,0,3,3,3,4,2,1,1
R01451,2024-05-20,ID,gen_z,brand_a,1,1,1,4,4,2,5,3,0,0
R01452,2024-05-20,ID,gen_z,brand_a,1,1,1,5,4,1,5,4,0,0
R01453,2024-05-20,ID,gen_z,brand_a,1,1,0,4,5,3,4,4,1,1
R01454,2024-05-20,ID,gen_z,brand_a,1,1,1,3,4,1,5,3,1,0
R01455,2024-05-20,ID,gen_z,brand_a,0,1,0,3,4,3,3,3,1,0
R01456,2024-05-20,ID,gen_z,brand_a,0,0,0,2,3,1,3,2,0,0
R01457,2024-05-20,ID,gen_z,brand_a,1,1,1,3,4,3,3,4,0,0
R01458,2024-05-20,ID,gen_z,brand_a,1,0,0,4,2,2,4,3,1,0
R01459,2024-05-20,ID,millennial,brand_a,0,1,0,3,3,4,3,2,0,0
R01460,2024-05-20,ID,millennial,brand_a,1,1,1,4,5,2,3,5,1,1
R01461,2024-05-20,ID,millennial,brand_a,1,1,1,5,4,2,4,4,1,0
R01462,2024-05-20,ID,millennial,brand_a,1,1,1,5,4,1,5,4,1,1
R01463,2024-05-20,ID,millennial,brand_a,0,1,1,3,3,3,3,3,0,1
R01464,2024-05-20,ID,millennial,brand_a,1,1,1,4,5,1,5,4,1,0
R01465,2024-05-20,ID,millennial,brand_a,0,1,0,2,4,4,3,4,0,1
R01466,2024-05-20,ID,millennial,brand_a,1,1,0,3,4,2,5,2,1,0
R01467,2024-05-20,ID,millennial,brand_a,1,0,1,3,3,2,5,5,0,0
R01468,2024-05-20,ID,millennial,brand_a,0,0,0,1,1,4,2,1,1,1
R01469,2024-05-20,ID,millennial,brand_a,1,1,0,3,3,2,4,4,1,1
R01470,2024-05-20,ID,millennial,brand_a,0,1,0,4,3,3,4,2,1,1
R01471,2024-05-20,ID,millennial,brand_a,1,0,1,2,3,3,3,3,1,1
R01472,2024-05-20,ID,millennial,brand_a,0,0,1,4,3,3,5,3,1,0
R01473,2024-05-20,ID,millennial,brand_a,1,1,1,4,3,2,4,4,0,1
R01474,2024-05-20,ID,millennial,brand_a,1,1,1,3,3,2,4,5,1,0
R01475,2024-05-20,ID,millennial,brand_a,1,0,0,3,4,3,2,3,0,0
R01476,2024-05-20,ID,millennial,brand_a,0,1,1,5,5,2,5,5,1,0
R01477,2024-05-20,ID,family,brand_a,1,1,1,5,4,2,4,5,1,0
R01478,2024-05-20,ID,family,brand_a,0,1,1,3,3,1,4,2,1,0
R01479,2024-05-20,ID,family,brand_a,0,0,1,3,1,3,2,2,1,1
R01480,2024-05-20,ID,family,brand_a,1,0,0,3,3,3,2,2,0,1
R01481,2024-05-20,ID,family,brand_a,0,1,0,2,4,3,4,2,1,1
R01482,2024-05-20,ID,family,brand_a,1,0,1,3,4,2,3,4,0,0
R01483,2024-05-20,ID,family,brand_a,0,1,0,4,3,3,3,4,1,1
R01484,2024-05-20,ID,family,brand_a,1,1,0,3,4,4,4,5,1,0
R01485,2024-05-20,ID,family,brand_a,0,1,0,3,2,4,3,3,0,0
R01486,2024-05-20,ID,family,brand_a,0,0,0,4,4,3,3,3,1,0
R01487,2024-05-20,ID,family,brand_a,0,0,0,3,1,3,3,3,0,0
R01488,2024-05-20,ID,family,brand_a,0,0,1,2,1,3,3,2,0,1
R01489,2024-05-20,ID,family,brand_a,0,0,0,4,2,4,1,3,1,1
R01490,2024-05-20,ID,family,brand_a,1,0,0,3,4,2,4,3,1,0
R01491,2024-05-20,ID,family,brand_a,0,1,0,4,3,3,4,3,0,1
R01492,2024-05-20,ID,family,brand_a,0,1,1,4,3,3,4,4,1,0
R01493,2024-05-20,ID,family,brand_a,0,1,1,3,3,4,4,4,0,1
R01494,2024-05-20,ID,family,brand_a,1,1,0,4,4,2,3,3,0,1
R01495,2024-05-20,ID,premium_seekers,brand_a,0,1,0,4,4,4,4,3,0,0
R01496,2024-05-20,ID,premium_seekers,brand_a,1,0,1,4,3,1,4,4,1,0
R01497,2024-05-20,ID,premium_seekers,brand_a,0,1,0,3,4,3,4,4,0,0
R01498,2024-05-20,ID,premium_seekers,brand_a,1,0,1,3,5,2,5,3,0,0
R01499,2024-05-20,ID,premium_seekers,brand_a,1,0,0,4,3,1,4,3,1,0
R01500,2024-05-20,ID,premium_seekers,brand_a,0,0,1,2,2,3,2,2,0,1
R01501,2024-05-20,ID,premium_seekers,brand_a,1,0,1,1,3,5,3,1,1,1
R01502,2024-05-20,ID,premium_seekers,brand_a,1,0,1,5,3,1,3,4,1,0
R01503,2024-05-20,ID,premium_seekers,brand_a,0,1,1,4,2,2,4,5,1,1
R01504,2024-05-20,ID,premium_seekers,brand_a,1,1,1,3,2,5,3,4,0,1
R01505,2024-05-20,ID,premium_seekers,brand_a,1,1,1,4,4,1,5,4,1,0
R01506,2024-05-20,ID,premium_seekers,brand_a,1,1,1,3,4,3,5,3,1,1
R01507,2024-05-20,ID,premium_seekers,brand_a,0,0,1,3,4,1,5,5,1,0
R01508,2024-05-20,ID,premium_seekers,brand_a,0,1,1,4,5,2,5,4,1,0
R01509,2024-05-20,ID,premium_seekers,brand_a,1,1,1,5,4,2,4,4,1,0
R01510,2024-05-20,ID,premium_seekers,brand_a,0,0,0,2,3,4,2,2,1,0
R01511,2024-05-20,ID,premium_seekers,brand_a,1,1,1,2,2,3,3,2,0,1
R01512,2024-05-20,ID,premium_seekers,brand_a,0,0,1,3,4,3,4,5,1,0
R01513,2024-05-27,ID,gen_z,brand_a,1,0,1,2,4,2,3,3,0,0
R01514,2024-05-27,ID,gen_z,brand_a,1,1,1,5,4,2,3,3,1,0
R01515,2024-05-27,ID,gen_z,brand_a,1,1,1,4,4,2,5,4,0,1
R01516,2024-05-27,ID,gen_z,brand_a,0,1,0,2,3,2,4,3,1,0
R01517,2024-05-27,ID,gen_z,brand_a,0,0,1,4,4,2,3,3,0,0
